listing_id,survey_year,directory_year,state,state_fips,region,county_fips,ownership_group,center_types,care_settings,all_codes,accepts_medicaid,accepts_medicare,accepts_private_insurance,center_type_substance_use,center_type_detoxification,center_type_transitional_housing,center_type_mental_health,center_type_cooccurring,setting_outpatient,setting_residential,setting_hospital,service_otp,service_methadone,service_buprenorphine,service_naltrexone,service_telehealth,otp_available,year_qa_status,has_parser_warning,geocode_method,geocode_confidence
L553cf3e8d8516fa,2010,2011,AL,01,South,01067,,SA|TX,OP,AH MD MI OP PI SA SF SI TX|SA|TX|OP|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lf8f82589c2a2b71,2010,2011,AL,01,South,01117,,SA|TX,OP|PH,AH BU CJ CO DU GL HV MD MM MN OP PH PI PW SA SE SF SP TX WN|SA|TX|OP|PH|BU|MM,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,TRUE,TRUE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L332b56c6b54faa5,2010,2011,AL,01,South,01123,,SA|TX|HH,RL,HH MN RL SA SF TX|SA|TX|HH|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lc44acaef3808094,2010,2011,AL,01,South,01015,,SA|TX|HH,RL,HH MN RL SA SF TX|SA|TX|HH|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L4f36462d5b970e0,2010,2011,AL,01,South,01015,,SA|TX,OP,AD OP PI SA SF TX|SA|TX|OP|,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lc69d3e66e934d63,2010,2011,AL,01,South,01115,,SA|TX,OP,AD AH MD MI OP PA PI SA SF SI SS TX|SA|TX|OP|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lf8c0780f633b8a4,2010,2011,AL,01,South,01055,,TX,OP,MD MH-SA MI OP PA PI SF SS TX|TX|OP|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L4a10e556f03ddce,2010,2011,AL,01,South,01055,,SA|TX|DT|HH,RL|RS,DT HH MN RL RS SA SF TX|SA|TX|DT|HH|RL|RS|,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L2dec9781417eb64,2010,2011,AL,01,South,01055,,SA|TX,OP,CJ OP SA SF TX|SA|TX|OP|,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L887526915c899b8,2010,2011,AL,01,South,01073,,SA|TX,OP,AH OP PI SA SF SP TX|SA|TX|OP|,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Ld5b500db3aef857,2010,2011,AL,01,South,01073,,SA|TX|DT,OP,DT MM OP SA SF TX|SA|TX|DT|OP|MM,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,TRUE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Ldd3a9dad20635b6,2010,2011,AL,01,South,01073,,SA|TX|DT,RS,AH BU DT MD RS SA SF SI SS TX|SA|TX|DT|RS|BU,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,,FALSE,TRUE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L4f9dbee3179127c,2010,2011,AL,01,South,01073,,SA|TX,OP,AH MC MD MN OP SA SF TX|SA|TX|OP|,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Ldad537fa5c414b0,2010,2011,AL,01,South,01073,,SA|TX,RL,BC CJ CO HV MD PA PW RL SA TX WN|SA|TX|RL|,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L0e37b6a7d1e9b86,2010,2011,AL,01,South,01073,,TX,OP,MC MD MH-SA OP PA PI TX|TX|OP|,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lcd2cf4ebcfe49d4,2010,2011,AL,01,South,01073,,SA|TX|DT,OP,BU DM DT MM OP SA SF SP TX|SA|TX|DT|OP|BU|MM|DM,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,TRUE,TRUE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L586b8972a97cb87,2010,2011,AL,01,South,01073,,SA|TX,OP,AD OP PI SA SF SI TX|SA|TX|OP|,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
La222e9da483d490,2010,2011,AL,01,South,01073,,TX|DT,OP,AH BU CO DT HV MH-SA MI OP PI SF TX|TX|DT|OP|BU,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,TRUE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L4cb95e3af3f3ebe,2010,2011,AL,01,South,01073,,SA|TX|HH,RL,CJ CO HH MN RL SA SF SS TX WN|SA|TX|HH|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L5fd1bf85f3503c7,2010,2011,AL,01,South,01073,,SA|TX,OP,MC OP SA SF TX|SA|TX|OP|,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lc91cb15bc42ef0f,2010,2011,AL,01,South,01073,,SA|TX,OP,CJ MD OP PI SA SF SS TX|SA|TX|OP|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L42bb76e413ba648,2010,2011,AL,01,South,01073,,SA|TX|HH,RL,HH RL SA SF TX WN|SA|TX|HH|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,,FALSE,FALSE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L1fcfa51ae116bfc,2010,2011,AL,01,South,01073,,SA|TX|DT,OP,BU DM DT MM OP SA SF TX|SA|TX|DT|OP|BU|MM|DM,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,TRUE,TRUE,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
