listing_id,survey_year,directory_year,state,state_fips,region,county_fips,ownership_group,center_types,care_settings,all_codes,accepts_medicaid,accepts_medicare,accepts_private_insurance,center_type_substance_use,center_type_detoxification,center_type_transitional_housing,center_type_mental_health,center_type_cooccurring,setting_outpatient,setting_residential,setting_hospital,service_otp,service_methadone,service_buprenorphine,service_naltrexone,service_telehealth,otp_available,year_qa_status,has_parser_warning,geocode_method,geocode_confidence
L65d1315a6ebf7d1,2013,2014,AL,01,South,01067,,SA,OP|OIT|ORT,ADLT AH CT MD MI OIT OP ORT PI SA SF SI SS YAD|SA|OP|OIT|ORT|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L34b0d5c83e061d9,2013,2014,AL,01,South,01117,,SA,OP|PH|ODT|OMB|ORT,ADLT AH BU CJ CO HV MD MM NXN ODT OMB OP ORT OTPA PH PW SA SF SP VTRL XA YAD|SA|OP|PH|ODT|OMB|ORT|BU|MM|NXN|VTRL,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,,TRUE,TRUE,TRUE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lfc9d00affa5b8fa,2013,2014,AL,01,South,01123,,SA|HH,RES|RL,ADLT AH CT HH MD RES RL SA SF YAD|SA|HH|RES|RL|,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Laa4953867013546,2013,2014,AL,01,South,01039,,SA,OP|ORT,ADLT AH CT MC MD MI OP ORT PI SA SF SS YAD|SA|OP|ORT|,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lb71c83d983cdaab,2013,2014,AL,01,South,01039,,SA,RES|RS,ADLT AH CT MC MD MI PI RES RS SA SF SS YAD|SA|RES|RS|,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lcece5d5fc45a0d5,2013,2014,AL,01,South,01015,,SA|HH,RES|RL,ADLT CT HH RES RL SA SF YAD|SA|HH|RES|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lff3785e89df709a,2013,2014,AL,01,South,01015,,SA,OP|ORT,ADLT BU CHLD CT MC MD MI OP ORT PI SA SF SI VTRL YAD|SA|OP|ORT|BU|VTRL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,,FALSE,TRUE,TRUE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lbba1a9ba8902589,2013,2014,AL,01,South,01015,,SA,OP|OIT|ORT,ADLT CJ CT NP OIT OP ORT SA YAD|SA|OP|OIT|ORT|,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L7469d9faaeba436,2013,2014,AL,01,South,01083,,SA,OP|OIT|ORT,ADLT CHLD OIT OP ORT SA SF SS YAD|SA|OP|OIT|ORT|,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L52d0750a6c65761,2013,2014,AL,01,South,01055,,SA,OP|OIT|ORT,ADLT AH CT MD MI OIT OP ORT PA PI SA SF SS YAD|SA|OP|OIT|ORT|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,,TRUE,FALSE,FALSE,,FALSE,FALSE,FALSE,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
