listing_id,survey_year,directory_year,state,state_fips,region,county_fips,ownership_group,center_types,care_settings,all_codes,accepts_medicaid,accepts_medicare,accepts_private_insurance,center_type_substance_use,center_type_detoxification,center_type_transitional_housing,center_type_mental_health,center_type_cooccurring,setting_outpatient,setting_residential,setting_hospital,service_otp,service_methadone,service_buprenorphine,service_naltrexone,service_telehealth,otp_available,year_qa_status,has_parser_warning,geocode_method,geocode_confidence
L2d2b746b4a43a37,2000,2001,AL,01,South,01123,,SA|TX|HH,"",HH OM RR SA TX|SA|TX|HH||,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lb77f8bb3b84d86a,2000,2001,AL,01,South,01015,,SA|TX|HH,"",HH OM RR SA TX|SA|TX|HH||,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L484ecbded95bd47,2000,2001,AL,01,South,01015,,SA|TX,OP,AD DD DU MD MI OP PI SA SS TX|SA|TX|OP|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L01b1140be49414b,2000,2001,AL,01,South,01073,,SA|TX|DT,OP,DD DT HV MD OP OW RR SA TX|SA|TX|DT|OP|,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L6803203aee86734,2000,2001,AL,01,South,01073,,SA|TX,OP,MD OM OP OW PW RR SA TX|SA|TX|OP|,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
Lcfade9790f6fdfa,2000,2001,AL,01,South,01073,,TX|GH,OP,AD DD GH HV OA OP OW PW TX|TX|GH|OP|,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L4660705af9e5543,2000,2001,AL,01,South,01073,,SA|TX|DT,OP,DD DT GL HV ML OP PW SA SE TX|SA|TX|DT|OP|,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L85bde0fc8ea2a14,2000,2001,AL,01,South,01073,,SA|TX,OP,AD OA OP PI SA TX|SA|TX|OP|,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L9cb2abe46db1bc7,2000,2001,AL,01,South,01073,,TX,OP,CJ DD DU HV MH-SA ML OP PL RR TX|TX|OP|,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
L6fc245dfeaac68f,2000,2001,AL,01,South,01073,,TX|HH,OP,DD GL HH HV MH-SA OM OP OW RR SE SS TX|TX|HH|OP|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,TRUE,FALSE,FALSE,,,,,,FALSE,not_reviewed,FALSE,zip_crosswalk,low
