listing_id,survey_year,directory_year,state,state_fips,region,county_fips,ownership_group,center_types,care_settings,all_codes,accepts_medicaid,accepts_medicare,accepts_private_insurance,center_type_substance_use,center_type_detoxification,center_type_transitional_housing,center_type_mental_health,center_type_cooccurring,setting_outpatient,setting_residential,setting_hospital,service_otp,service_methadone,service_buprenorphine,service_naltrexone,service_telehealth,otp_available,year_qa_status,has_parser_warning,geocode_method,geocode_confidence
L185beb5facc23f96f7d,2023,2024,AL,01,South,01117,For-profit,SA|DT|SUMH,OP|OD|OIT|OMB|ORT,ACC ACM ADLT ADM ADTX AH ANG AOSS AUINPE AUPC AURPE BABA BDTX BERI BIA BSDM BU BUM BWN BWON CARF CBT CDTX CJ CLND CM CMHA CMI CO COPSU CSAA DAOF DAUT DB DEA DM DP DSF DT DU DV DVFP EIH EMP F47 FCO FEM FSA FX GCO GL HAEC HAV HBT HBV HCT HEOH HIVT HS HV ICO ISC LFXD MALE MC MCO MD MDET MDTX METH MF MHCV MHIV MHPA MHS MM MMD MN MOTI MST MU MWS MXM NOE NRT NSC NU NXN OD ODTX OFD OIT OMB OP OPC ORT OTP PA PEER PI PIEC PMAT PVTP PW RC RELP SA SACA SAE SAMF SE SF SHG SMHD SMPD SOTP SP SPS SS SSA SSD STAG STDT STMH STU SUMH TA TAEC TAY TBS TCC TELE TOD TRC TRMA TWFA UB UN VET VOC VPPD VTRL WN XA YAD|SA|DT|SUMH|OP|OD|OIT|OMB|ORT|MU|BU|NU|OTP|MM|DM|BUM|UB|UN|NXN|VTRL,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
Lf0dcfe0b1c52f44dce1,2023,2024,AL,01,South,01123,Nonprofit,SA|HH|SUMH,RES|RL,ACC ACMA ADLT AH ANG AOSS AUPC AURPE BABA BIA BU CBT CM CMI DAOF DAUT DP EIH FCO FQHC FSA GCO HAEC HBT HCT HEOH HH HIVT HS ICO ISC MALE MN MOA MOTI MXM NOE NRT OFD OPC PC PEER PIEC PMAT PVTN RC RELP RES RL RPE SA SACA SAE SAMF SF SHG SMPD SNR SSD STAG STMH STU SUMH TA TAEC TBS TCC TRC TWFA VOC VPPD YAD|SA|HH|SUMH|RES|RL|BU,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
L1ac946e15cfda786704,2023,2024,AL,01,South,01039,Nonprofit,SA,RES|RS,ACC ACMA ADLT AH AOSS AUPC CBT CSAA DAUT DP FCO FSA GCO HAEC HEOH ICO IPC MALE MHS MN MOA OFD PA PC PEER PVTN RES RS SA SACA SAE SAMF SF SHG SMPD SNR SS STMH STU TAEC TBS TWFA VPPD YAD|SA|RES|RS|,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
L91100abae68fa9c9a74,2023,2024,AL,01,South,01015,Nonprofit,SA|HH,RES|RL,ACC ACMA ADLT AH ANG AOSS AURPE BABA BIA CBT CM CMI CSAA DAOF DAUT DP EIH EMP FCO FSA GCO HAEC HCT HEOH HH HIVT ICO ISC MALE MCO MN MOA MOTI MXM NOE OFD OPC PC PEER PVTN RELP RES RL RPE SA SACA SAE SAMF SF SMPD SNR SSA SSD STAG STMH STU TAEC TBS TCC TELE TGD TRC TWFA VPPD YAD|SA|HH|RES|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
L175333f13b5f1cf3a1d,2023,2024,AL,01,South,01015,Nonprofit,SA|SUMH,OP|OIT|ORT,ACC ACMA ADLT AH ANG AOSS AUPC BIA CBT CJ CM CO CSAA DAOF DAUT DP DU EIH EMP FCO FEM FSA GCO HAEC HEOH HS ICO IPC ISC MALE MCO MD MHS MMD MOA MOTI MXM NOE OFD OIT OP OPC ORT PA PC PEER PI PVTN RC RELP SA SACA SAE SAMF SF SMHD SMPD SP SPS SS SSA SSD STAG STMH STU SUMH TA TAEC TBS TCC TELE TRC TWFA VOC VPPD YAD|SA|SUMH|OP|OIT|ORT|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
L791b0a0ae0c328f3f33,2023,2024,AL,01,South,01133,For-profit,SA|SUMH,RES|RL|RS,ADLT ADM ANG AOSS AURPE BABA CARF CBT CJ CLND CM CMI CO COPSU CSAA DAOF DAUT DP FCO FEM GCO HEOH HS ICO MALE MCO MHPA MHS MI MMD MN MOTI NOE NRT NSC NU NXN OFD OPC PEER PI PMAT PVTP PW RELP RES RL RPN RS SA SACA SAE SE SMHD SMPD SPS SSA SSD STMH STU SUMH TAEC TBS TCC TELE TGD TRC TRMA UN VET VPPD VTRL WN XA YAD|SA|SUMH|RES|RL|RS|NU|UN|NXN|VTRL,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
Lb9a23334f5ef6ba7609,2023,2024,AL,01,South,01027,For-profit,SA|DT|GH,HI,ACMA ADLT ADTX AUPC BABA BDTX BU BWON CDTX CM CSAA DAUT DP DT FEM GCO GH HAV HBT HBV HCT HI HID HIT HIVT ICO MALE MC MD MDET MDTX NOE ODTX OFD OPC PEER PI PVTP SA SACA SAE SF SI SMPD SSA TBS UB VPPD YAD|SA|DT|GH|HI|BU|UB,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
Lc46a64cdb9420ff78d8,2023,2024,AL,01,South,01083,For-profit,SA|SUMH,OP|OMB|ORT,ACC ACM ADLT ANG AOSS AUINPE BABA BERI BIA BU BUM BWN CBT CLND CM CMHA CMI CSAA DAOF DAUT DP DSF FCO FEM GCO HAEC HBT HCT HEOH HIVT HS ICO JC LFXD MALE MC MCO MHCV MHPA MHS MI MMD MOTI MST NOE NRT NSC NU NXN OFD OMB OP ORT PI PMAT PVTP RELP SA SACA SAE SF SI SMHD SMPD SPS SSA STDH STU SUMH TA TAEC TCC TELE TGD TOD TRC UB UN VPPD VTRL YAD|SA|SUMH|OP|OMB|ORT|BU|NU|BUM|UB|UN|NXN|VTRL,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
Ld6e05b1ace0738266ea,2023,2024,AL,01,South,01055,Nonprofit,SA|SUMH,OP|OIT|ORT,ACC ACMA ADLT AH ANG AOSS AURPE BIA CBT CM CMHA CSAA DAUT DP FCO FEM FSA GCO HAEC ICO ISC MALE MD MHPA MHS MOA MOTI OFD OIT OP OPC ORT PIEC PVTN RELP RPE SA SACA SAE SAMF SMHD SMPD SPS SS SSA SSD STAG STMH SUMH TA TBS TCC TELE TRC VPPD YAD|SA|SUMH|OP|OIT|ORT|,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
L3131722deb6ce64ab0a,2023,2024,AL,01,South,01055,Nonprofit,SA,OP|OIT|ORT,ACC ACMA ADLT AH ANG AOSS AUPC AURPE BIA CBT CM CMI CSAA DAUT DP FCO FEM FSA GCO HAEC HEOH ICO ISC MALE MD MOA MOTI MXM NOE OFD OIT OP OPC ORT PA PC PEER PI PVTN RELP RPE SA SACA SAE SF SMHD SMPD SS SSA SSD STAG STMH STU TAEC TBS TCC TELE TRC VPPD YAD|SA|OP|OIT|ORT|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,official_xlsx_checks_passed,FALSE,zip_crosswalk,low
