listing_id,survey_year,directory_year,state,state_fips,region,county_fips,ownership_group,center_types,care_settings,all_codes,accepts_medicaid,accepts_medicare,accepts_private_insurance,center_type_substance_use,center_type_detoxification,center_type_transitional_housing,center_type_mental_health,center_type_cooccurring,setting_outpatient,setting_residential,setting_hospital,service_otp,service_methadone,service_buprenorphine,service_naltrexone,service_telehealth,otp_available,year_qa_status,has_parser_warning,geocode_method,geocode_confidence
Lfa7ff51b0ffbf60,2015,2016,AL,01,South,01067,,SA,OP|ORT,ADLT AH ANG CBT FEM FSA GCO ICO MALE MCO MD MI MOA MOTI MXM OP ORT PI PVT REBT RELP SA SACA SAF SF SI SMPD STAG STMH TRC TWFA YAD|SA|OP|ORT|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L2f544eaf7eb7a4b,2015,2016,AL,01,South,01117,,SA,OP|OIT|OMB|ORT,ADLT ADM AH ANG BIA BMO BMW BU BUM CARF CBT CJ CMI CO DBT DU DV FCO FEM GCO GL HV ICO MALE MCO MD METH MF MM MMW MN MO MOTI MXM NSC NXN OIT OMB OP ORT OTP PI PVT PW REBT RELP RPN SA SACA SAF SE SF SMPD SP SS STAG STMH TAY TGD TID TRC TRMA TWFA VET VTRL WN XA YAD|SA|OP|OIT|OMB|ORT|BU|OTP|MM|BUM|NXN|VTRL,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L0967904a232e445,2015,2016,AL,01,South,01123,,SA|HH,RES|RL,ADLT AH ANG CBT FCO FSA GCO HH ICO MALE MN MOA MOTI PVT REBT RELP RES RL SA SACA SAF SF SMPD STAG STMH TWFA YAD|SA|HH|RES|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
Lbec77fe6d4b4b83,2015,2016,AL,01,South,01039,Government,SA,OP|ORT,ADLT AH ANG BIA CBT FCO FEM FSA GCO ICO LCCG MALE MC MD MI MOA MOTI OP ORT PI REBT RELP SA SACA SAF SF SMPD SS STMH TWFA YAD|SA|OP|ORT|,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L66ee470be9b8f0a,2015,2016,AL,01,South,01039,Government,SA,RES|RS,ADLT AH ANG BIA CBT FCO FSA GCO ICO LCCG MALE MC MD MI MOA MOTI PI REBT RELP RES RS SA SACA SAF SF SMPD SS STMH TWFA YAD|SA|RES|RS|,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L3b46cc16ffdc173,2015,2016,AL,01,South,01015,,SA|HH,RES|RL,ADLT AH ANG BIA CBT CMI DBT FCO FSA GCO HH ICO MALE MCO MN MOA MOTI PVT REBT RELP RES RL SA SACA SAF SF SMPD STAG STMH TRC TWFA YAD|SA|HH|RES|RL|,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L6ee647e9e48c46a,2015,2016,AL,01,South,01015,,SA,OP|OIT|ORT,ADLT ANG CBT CMI FCO FEM FSA GCO ICO MALE MCO MXM NOOP NP OIT OP ORT PVT RELP SA SACA SAF SMPD STAG STMH TWFA YAD|SA|OP|OIT|ORT|,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L0f230a3844fbbc9,2015,2016,AL,01,South,01083,,SA,OP|OIT|ORT,ADLT ANG BIA CBT CMI DBT FCO FEM FSA GCO ICO MALE MCO MOA MOTI MXM OIT OP ORT PI PVT REBT RELP SA SACA SAF SF SMPD SS STAG STMH TRC TWFA YAD|SA|OP|OIT|ORT|,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
Lde7bda428ffb032,2015,2016,AL,01,South,01055,,SA|MH,OP|OIT|ORT,ADLT AH ANG BIA CBT DBT FCO FEM FSA GCO ICO MALE MCO MD MH MI MN MOA MOTI MXM OIT OP ORT PA PI PVT REBT RELP SA SACA SAF SF SMPD SS STAG STMH TRC TWFA WN YAD|SA|MH|OP|OIT|ORT|,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
L61db718357c9131,2015,2016,AL,01,South,01055,,SA,OP|OIT|ORT,ADLT ANG BIA CBT CMI DBT FCO FEM GCO ICO MALE MCO MOA MOTI MXM OIT OP ORT PI PVT REBT RELP SA SACA SAF SF SMPD SS TWFA YAD|SA|OP|OIT|ORT|,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,not_reviewed,FALSE,zip_crosswalk,low
