state_abbr,year,pop,source,source_url
HI,2003,1251154,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2004,1273569,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2005,1292729,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2006,1309731,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2007,1315675,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2008,1332213,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2009,1346717,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2010,1365138,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2011,1385103,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2012,1405293,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2013,1423501,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2014,1434558,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2015,1446927,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2016,1457434,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2017,1458634,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2018,1460322,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2019,1457052,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
HI,2020,1451130,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
HI,2021,1446909,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
HI,2022,1437812,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
HI,2023,1434950,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
HI,2024,1434952,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IA,1991,2791227,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,1992,2806923,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,1993,2820525,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,1994,2829422,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,1995,2840860,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,1996,2848473,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,1997,2854396,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,1998,2861025,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,1999,2917634,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2000,2929067,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2001,2931997,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2002,2934234,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2003,2941999,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2004,2953635,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2005,2964454,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2006,2982644,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2007,2999212,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2008,3016734,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2009,3032870,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2010,3051415,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2011,3070016,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2012,3082669,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2013,3102344,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2014,3121619,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2015,3136151,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2016,3149415,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2017,3162443,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2018,3171272,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2019,3183730,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IA,2020,3191081,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IA,2021,3199037,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IA,2022,3201890,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IA,2023,3214739,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IA,2024,3230454,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ID,1991,1038915,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,1992,1066490,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,1993,1101204,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,1994,1135459,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,1995,1165000,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,1996,1187706,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,1997,1210638,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,1998,1230923,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,1999,1275674,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2000,1299430,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2001,1319962,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2002,1340372,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2003,1363380,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2004,1391802,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2005,1428241,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2006,1468669,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2007,1505105,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2008,1534320,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2009,1554439,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2010,1571266,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2011,1586543,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2012,1599997,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2013,1617985,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2014,1640137,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2015,1662361,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2016,1696121,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2017,1734015,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2018,1768543,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2019,1808044,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
ID,2020,1849328,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ID,2021,1904855,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ID,2022,1942951,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ID,2023,1970497,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
ID,2024,2000872,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IL,1991,11535973,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,1992,11635197,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,1993,11725984,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,1994,11804986,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,1995,11884935,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,1996,11953003,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,1997,12011509,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,1998,12069774,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,1999,12359020,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2000,12434161,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2001,12488445,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2002,12525556,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2003,12556006,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2004,12589773,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2005,12609903,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2006,12643955,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2007,12695866,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2008,12747038,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2009,12796778,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2010,12845550,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2011,12892967,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2012,12928407,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2013,12961361,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2014,12970689,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2015,12965288,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2016,12947130,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2017,12924413,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2018,12888611,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2019,12850380,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IL,2020,12795348,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IL,2021,12703354,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IL,2022,12609577,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IL,2023,12633389,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IL,2024,12703033,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IN,1991,5602062,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,1992,5648649,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,1993,5701965,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,1994,5745626,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,1995,5791819,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,1996,5834908,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,1997,5872370,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,1998,5907617,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,1999,6044969,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2000,6091866,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2001,6127760,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2002,6155967,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2003,6196638,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2004,6233007,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2005,6278616,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2006,6332669,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2007,6379599,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2008,6424806,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2009,6459325,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2010,6491321,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2011,6521301,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2012,6546235,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2013,6581009,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2014,6609588,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2015,6628269,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2016,6657862,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2017,6685136,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2018,6725053,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2019,6761210,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
IN,2020,6790290,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IN,2021,6814223,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IN,2022,6841491,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IN,2023,6881373,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
IN,2024,6934754,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KS,1991,2495209,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,1992,2526042,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,1993,2547605,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,1994,2569118,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,1995,2586942,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,1996,2598266,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,1997,2616339,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,1998,2638667,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,1999,2678338,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2000,2693681,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2001,2702162,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2002,2713535,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2003,2723004,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2004,2734373,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2005,2745299,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2006,2762931,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2007,2783785,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2008,2808076,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2009,2832704,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2010,2858773,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2011,2872567,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2012,2891273,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2013,2901866,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2014,2911722,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2015,2922945,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2016,2927430,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2017,2927416,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2018,2931483,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2019,2933582,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KS,2020,2938274,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KS,2021,2938966,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KS,2022,2938034,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KS,2023,2949749,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KS,2024,2965252,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KY,1991,3714686,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,1992,3756358,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,1993,3792288,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,1994,3823215,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,1995,3855248,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,1996,3881051,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,1997,3907816,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,1998,3934310,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,1999,4018053,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2000,4049021,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2001,4068132,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2002,4089875,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2003,4117170,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2004,4146101,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2005,4182742,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2006,4219239,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2007,4256672,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2008,4289878,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2009,4317074,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2010,4349149,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2011,4374437,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2012,4394391,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2013,4416297,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2014,4429165,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2015,4444172,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2016,4458109,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2017,4475984,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2018,4487486,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2019,4498372,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
KY,2020,4508271,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KY,2021,4508348,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KY,2022,4521238,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KY,2023,4549953,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
KY,2024,4584046,U.S. Census Bureau Vintage 2025 Population Estimates,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
LA,1991,4240950,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,1992,4270849,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,1993,4284749,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,1994,4306500,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,1995,4327978,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,1996,4338763,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,1997,4351390,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,1998,4362758,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,1999,4460811,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2000,4471885,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2001,4477875,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2002,4497267,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2003,4521042,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2004,4552238,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2005,4411396,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2006,4302665,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2007,4375581,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2008,4435586,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2009,4491648,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2010,4544779,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2011,4577048,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2012,4603464,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2013,4628027,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2014,4648527,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2015,4670259,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2016,4685326,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
LA,2017,4678232,U.S. Census Bureau Population Estimates,https://www.census.gov/programs-surveys/popest/data.html
