listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
L185beb5facc23f96f7d,2024,2023,AL,01,South,East South Central,False,01117,zip_crosswalk,low,private_forprofit,substance_use|detoxification|cooccurring,outpatient,medicare|medicaid|private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|detoxification|cooccurring|outpatient_treatment|opioid_treatment_program|methadone|buprenorphine|naltrexone|telehealth,4,19,1,219,3995,ACC|ACM|ADLT|ADM|ADTX|AH|ANG|AOSS|AUINPE|AUPC|AURPE|BABA|BDTX|BERI|BIA|BSDM|BU|BUM|BWN|BWON|CARF|CBT|CDTX|CJ|CLND|CM|CMHA|CMI|CO|COPSU|CSAA|DAOF|DAUT|DB|DEA|DM|DP|DSF|DT|DU|DV|DVFP|EIH|EMP|F47|FCO|FEM|FSA|FX|GCO|GL|HAEC|HAV|HBT|HBV|HCT|HEOH|HIVT|HS|HV|ICO|ISC|LFXD|MALE|MC|MCO|MD|MDET|MDTX|METH|MF|MHCV|MHIV|MHPA|MHS|MM|MMD|MN|MOTI|MST|MU|MWS|MXM|NOE|NRT|NSC|NU|NXN|OD|ODTX|OFD|OIT|OMB|OP|OPC|ORT|OTP|PA|PEER|PI|PIEC|PMAT|PVTP|PW|RC|RELP|SA|SACA|SAE|SAMF|SE|SF|SHG|SMHD|SMPD|SOTP|SP|SPS|SS|SSA|SSD|STAG|STDT|STMH|STU|SUMH|TA|TAEC|TAY|TBS|TCC|TELE|TOD|TRC|TRMA|TWFA|UB|UN|VET|VOC|VPPD|VTRL|WN|XA|YAD
Lf0dcfe0b1c52f44dce1,2024,2023,AL,01,South,East South Central,False,01123,zip_crosswalk,low,private_nonprofit,substance_use|transitional_housing|cooccurring,residential,self_pay,substance_use_treatment|transitional_housing|cooccurring|residential_treatment|buprenorphine,2,21,2,16,557,ACC|ACMA|ADLT|AH|ANG|AOSS|AUPC|AURPE|BABA|BIA|BU|CBT|CM|CMI|DAOF|DAUT|DP|EIH|FCO|FQHC|FSA|GCO|HAEC|HBT|HCT|HEOH|HH|HIVT|HS|ICO|ISC|MALE|MN|MOA|MOTI|MXM|NOE|NRT|OFD|OPC|PC|PEER|PIEC|PMAT|PVTN|RC|RELP|RES|RL|RPE|SA|SACA|SAE|SAMF|SF|SHG|SMPD|SNR|SSD|STAG|STMH|STU|SUMH|TA|TAEC|TBS|TCC|TRC|TWFA|VOC|VPPD|YAD
L1ac946e15cfda786704,2024,2023,AL,01,South,East South Central,False,01039,zip_crosswalk,low,private_nonprofit,substance_use,residential,self_pay|payment_assistance|sliding_fee,substance_use_treatment|residential_treatment,2,1,2,208,33,ACC|ACMA|ADLT|AH|AOSS|AUPC|CBT|CSAA|DAUT|DP|FCO|FSA|GCO|HAEC|HEOH|ICO|IPC|MALE|MHS|MN|MOA|OFD|PA|PC|PEER|PVTN|RES|RS|SA|SACA|SAE|SAMF|SF|SHG|SMPD|SNR|SS|STMH|STU|TAEC|TBS|TWFA|VPPD|YAD
L91100abae68fa9c9a74,2024,2023,AL,01,South,East South Central,False,01015,zip_crosswalk,low,private_nonprofit,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment|telehealth,2,5,2,16,2085,ACC|ACMA|ADLT|AH|ANG|AOSS|AURPE|BABA|BIA|CBT|CM|CMI|CSAA|DAOF|DAUT|DP|EIH|EMP|FCO|FSA|GCO|HAEC|HCT|HEOH|HH|HIVT|ICO|ISC|MALE|MCO|MN|MOA|MOTI|MXM|NOE|OFD|OPC|PC|PEER|PVTN|RELP|RES|RL|RPE|SA|SACA|SAE|SAMF|SF|SMPD|SNR|SSA|SSD|STAG|STMH|STU|TAEC|TBS|TCC|TELE|TGD|TRC|TWFA|VPPD|YAD
L175333f13b5f1cf3a1d,2024,2023,AL,01,South,East South Central,False,01015,zip_crosswalk,low,private_nonprofit,substance_use|cooccurring,outpatient,medicaid|private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|cooccurring|outpatient_treatment|telehealth,2,17,1,218,2073,ACC|ACMA|ADLT|AH|ANG|AOSS|AUPC|BIA|CBT|CJ|CM|CO|CSAA|DAOF|DAUT|DP|DU|EIH|EMP|FCO|FEM|FSA|GCO|HAEC|HEOH|HS|ICO|IPC|ISC|MALE|MCO|MD|MHS|MMD|MOA|MOTI|MXM|NOE|OFD|OIT|OP|OPC|ORT|PA|PC|PEER|PI|PVTN|RC|RELP|SA|SACA|SAE|SAMF|SF|SMHD|SMPD|SP|SPS|SS|SSA|SSD|STAG|STMH|STU|SUMH|TA|TAEC|TBS|TCC|TELE|TRC|TWFA|VOC|VPPD|YAD
L791b0a0ae0c328f3f33,2024,2023,AL,01,South,East South Central,False,01133,zip_crosswalk,low,private_forprofit,substance_use|cooccurring,residential,military_insurance|private_insurance,substance_use_treatment|cooccurring|residential_treatment|naltrexone|telehealth,4,17,2,12,3113,ADLT|ADM|ANG|AOSS|AURPE|BABA|CARF|CBT|CJ|CLND|CM|CMI|CO|COPSU|CSAA|DAOF|DAUT|DP|FCO|FEM|GCO|HEOH|HS|ICO|MALE|MCO|MHPA|MHS|MI|MMD|MN|MOTI|NOE|NRT|NSC|NU|NXN|OFD|OPC|PEER|PI|PMAT|PVTP|PW|RELP|RES|RL|RPN|RS|SA|SACA|SAE|SE|SMHD|SMPD|SPS|SSA|SSD|STMH|STU|SUMH|TAEC|TBS|TCC|TELE|TGD|TRC|TRMA|UN|VET|VPPD|VTRL|WN|XA|YAD
Lb9a23334f5ef6ba7609,2024,2023,AL,01,South,East South Central,False,01027,zip_crosswalk,low,private_forprofit,substance_use|detoxification,hospital_inpatient,medicare|medicaid|private_insurance|self_pay|state_financed,substance_use_treatment|detoxification|hospital_inpatient|buprenorphine,4,3,4,59,579,ACMA|ADLT|ADTX|AUPC|BABA|BDTX|BU|BWON|CDTX|CM|CSAA|DAUT|DP|DT|FEM|GCO|GH|HAV|HBT|HBV|HCT|HI|HID|HIT|HIVT|ICO|MALE|MC|MD|MDET|MDTX|NOE|ODTX|OFD|OPC|PEER|PI|PVTP|SA|SACA|SAE|SF|SI|SMPD|SSA|TBS|UB|VPPD|YAD
Lc46a64cdb9420ff78d8,2024,2023,AL,01,South,East South Central,False,01083,zip_crosswalk,low,private_forprofit,substance_use|cooccurring,outpatient,medicare|military_insurance|private_insurance|self_pay|state_financed,substance_use_treatment|cooccurring|outpatient_treatment|buprenorphine|naltrexone|telehealth,4,17,1,61,3609,ACC|ACM|ADLT|ANG|AOSS|AUINPE|BABA|BERI|BIA|BU|BUM|BWN|CBT|CLND|CM|CMHA|CMI|CSAA|DAOF|DAUT|DP|DSF|FCO|FEM|GCO|HAEC|HBT|HCT|HEOH|HIVT|HS|ICO|JC|LFXD|MALE|MC|MCO|MHCV|MHPA|MHS|MI|MMD|MOTI|MST|NOE|NRT|NSC|NU|NXN|OFD|OMB|OP|ORT|PI|PMAT|PVTP|RELP|SA|SACA|SAE|SF|SI|SMHD|SMPD|SPS|SSA|STDH|STU|SUMH|TA|TAEC|TCC|TELE|TGD|TOD|TRC|UB|UN|VPPD|VTRL|YAD
Ld6e05b1ace0738266ea,2024,2023,AL,01,South,East South Central,False,01055,zip_crosswalk,low,private_nonprofit,substance_use|cooccurring,outpatient,medicaid|sliding_fee,substance_use_treatment|cooccurring|outpatient_treatment|telehealth,2,17,1,130,2073,ACC|ACMA|ADLT|AH|ANG|AOSS|AURPE|BIA|CBT|CM|CMHA|CSAA|DAUT|DP|FCO|FEM|FSA|GCO|HAEC|ICO|ISC|MALE|MD|MHPA|MHS|MOA|MOTI|OFD|OIT|OP|OPC|ORT|PIEC|PVTN|RELP|RPE|SA|SACA|SAE|SAMF|SMHD|SMPD|SPS|SS|SSA|SSD|STAG|STMH|SUMH|TA|TBS|TCC|TELE|TRC|VPPD|YAD
L3131722deb6ce64ab0a,2024,2023,AL,01,South,East South Central,False,01055,zip_crosswalk,low,private_nonprofit,substance_use,outpatient,medicaid|private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment|telehealth,2,1,1,218,2065,ACC|ACMA|ADLT|AH|ANG|AOSS|AUPC|AURPE|BIA|CBT|CM|CMI|CSAA|DAUT|DP|FCO|FEM|FSA|GCO|HAEC|HEOH|ICO|ISC|MALE|MD|MOA|MOTI|MXM|NOE|OFD|OIT|OP|OPC|ORT|PA|PC|PEER|PI|PVTN|RELP|RPE|SA|SACA|SAE|SF|SMHD|SMPD|SS|SSA|SSD|STAG|STMH|STU|TAEC|TBS|TCC|TELE|TRC|VPPD|YAD
