listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
L4bcc347c56578d6,2012,2011,AL,01,South,East South Central,False,01067,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance|self_pay|state_financed|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,190,17,AH|MD|MI|OP|PI|SA|SF|SI|SS|TX
Lb3bedc50fcee6af,2012,2011,AL,01,South,East South Central,False,01117,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance|self_pay,substance_use_treatment|outpatient_treatment|methadone|buprenorphine,0,1,1,26,785,AH|BU|CJ|CO|DM|DU|GL|HV|MD|MM|MN|OP|PH|PI|PW|SA|SE|SF|SP|TX|WN
L77dc4e1e379b449,2012,2011,AL,01,South,East South Central,False,01123,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,16,37,HH|MN|RL|SA|SF|TX
L6f43d086795eafe,2012,2011,AL,01,South,East South Central,False,01015,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,16,37,HH|MN|RL|SA|SF|TX
L529ceb05722d743,2012,2011,AL,01,South,East South Central,False,01015,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,24,17,AD|CJ|CO|GL|HV|MN|OP|PI|PW|SA|SE|SF|TX|WN
L28fcdf8bd2a966b,2012,2011,AL,01,South,East South Central,False,01115,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance|self_pay|state_financed|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,254,17,AD|AH|MD|MI|OP|PA|PI|SA|SF|SI|SS|TX
L52b8355594cc72f,2012,2011,AL,01,South,East South Central,False,01083,zip_crosswalk,low,,substance_use,outpatient,self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,144,17,MH-SA|OP|SF|SS|TX
L7365e36c1986ecc,2012,2011,AL,01,South,East South Central,False,01055,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,158,17,MD|MH-SA|MI|OP|PI|SF|SS|TX
L5e2d992294feb0e,2012,2011,AL,01,South,East South Central,False,01055,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,16,37,HH|MN|RL|RS|SA|SF|TX
L376c1ea79600df8,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,24,17,CJ|DU|OP|PI|SA|SF|SP|TX
L01a120168ac42ac,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone,0,3,1,18,275,DT|MD|MM|OP|SA|SF|TX
Lbc826402039a661,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,residential,medicare|medicaid|self_pay|sliding_fee,substance_use_treatment|detoxification|residential_treatment,0,3,2,147,35,AH|DT|MC|MD|MN|RS|SA|SF|SS|TX|WN
L609519cd30307b9,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicare|medicaid|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,19,17,AH|CJ|MC|MD|MN|OP|SA|SF|TX
L0ca0317e68dedc6,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,residential,medicaid|payment_assistance,substance_use_treatment|residential_treatment,0,1,2,66,33,BC|MD|PA|PW|RL|SA|TX|WN
L2d9d27b493f496b,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,payment_assistance,substance_use_treatment|outpatient_treatment,0,1,1,64,17,GH|OP|PA|TX
Lcffdae9649a7920,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,outpatient,self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone|buprenorphine,0,3,1,16,787,BU|DM|DT|MM|OP|SA|SF|SP|TX
L18680ff683b9aa2,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay|state_financed,substance_use_treatment|outpatient_treatment,0,1,1,56,17,AD|OP|PI|SA|SF|SI|TX
La8970297c047a84,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,outpatient,military_insurance|private_insurance|self_pay,substance_use_treatment|detoxification|outpatient_treatment|buprenorphine,0,3,1,28,531,AH|BU|CO|DT|MH-SA|MI|OP|PI|SF|TX
L073ce995183642d,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay|sliding_fee,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,144,37,CO|HH|MN|RL|SA|SF|SS|TX|WN
L13401eb0e785f64,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicare|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,17,17,CJ|MC|OP|SA|SF|TX
L7cc2ce899dcc483,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,218,17,MD|OP|PA|PI|SA|SF|SS|TX
L48b63603859a42a,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,residential,medicare|medicaid|self_pay|payment_assistance,substance_use_treatment|residential_treatment,0,1,2,83,33,AH|BC|MC|MD|PA|PW|RL|SA|SF|TX|WN
Lcebfc4c60e6c71f,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,16,37,HH|RL|SA|SF|TX|WN
L13e674531b0ce97,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use|detoxification,outpatient,self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone|buprenorphine,0,3,1,16,787,BU|DM|DT|MM|OP|SA|SF|TX
La32b27655eab520,2012,2011,AL,01,South,East South Central,False,,,,,substance_use|detoxification,outpatient|hospital_inpatient,medicare|private_insurance|self_pay|state_financed,substance_use_treatment|detoxification|outpatient_treatment|hospital_inpatient|buprenorphine,0,3,5,57,595,AH|BU|DT|HI|MC|OP|PH|PI|SA|SF|SI|TX|WN
Le8fe60e70bf1c5f,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicaid|self_pay|state_financed|sliding_fee,substance_use_treatment|outpatient_treatment|buprenorphine,0,1,1,178,529,AD|BU|MD|MN|OP|PH|SA|SF|SI|SS|TX|WN
L4abd5796a0ee612,2012,2011,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,substance_use,outpatient,medicaid|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,146,17,MD|OP|SA|SF|SS|TX
Lea41d194fe5c2ce,2012,2011,AL,01,South,East South Central,False,01095,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,24,17,OP|PI|SA|SF|TX
L0dbf45f00ca2a69,2012,2011,AL,01,South,East South Central,False,01007,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,154,17,AH|MD|MH-SA|OP|PI|SF|SS|TX
Lc2a0045cc25ff17,2012,2011,AL,01,South,East South Central,False,01107,zip_crosswalk,low,,substance_use|mental_health,outpatient,medicaid|private_insurance|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,9,1,154,17,AH|MD|MH|OP|PI|SF|SS|TX
