listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
L59a47fa7405ffca,2000,1999,AL,01,South,East South Central,False,01123,census_batch,high,,substance_use|transitional_housing,,payment_assistance|sliding_fee,substance_use_treatment|transitional_housing,0,5,0,192,5,HH|OA|RR|SA|SS|TX
La5618190f9fa204,2000,1999,AL,01,South,East South Central,False,01015,zip_crosswalk,low,,substance_use,,payment_assistance|sliding_fee,substance_use_treatment,0,1,0,192,1,CJ|OA|RR|SA|SS
Lbff7bcca1ab792b,2000,1999,AL,01,South,East South Central,False,01015,census_batch,high,,substance_use,,military_insurance|private_insurance|sliding_fee,substance_use_treatment,0,1,0,140,1,AD|DD|DU|MI|PI|SA|SS|TX
L99ef8630eca1b99,2000,1999,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use|detoxification,outpatient,medicaid|payment_assistance|sliding_fee,substance_use_treatment|detoxification|outpatient_treatment,0,3,1,194,19,DT|HV|MD|OA|OP|OW|RR|SA|SS|TX
L616ff7eaaf9155f,2000,1999,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use,outpatient,medicaid,substance_use_treatment|outpatient_treatment,0,1,1,2,17,MD|OP|PL|PW|RR|SA
L245b75a1cf9eb4c,2000,1999,AL,01,South,East South Central,False,01073,census_batch,high,,,outpatient,payment_assistance|sliding_fee,outpatient_treatment,0,0,1,192,16,DD|OA|OP|PH|SS
L8adae44c8d2cad7,2000,1999,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use,outpatient,,substance_use_treatment|outpatient_treatment,0,1,1,0,17,ML|OP|SA|TX
L39189ea333ad618,2000,1999,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use,outpatient,military_insurance|private_insurance|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,204,17,AD|MI|OA|OP|PI|SA|SS|TX
L373aba86877afbe,2000,1999,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use,outpatient,,substance_use_treatment|outpatient_treatment,0,1,1,0,17,DD|MH-SA|OP|OW|TX
L70bd62475411403,2000,1999,AL,01,South,East South Central,False,01073,census_batch,high,,substance_use,outpatient,medicare|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,129,17,DD|MC|OP|OW|RR|SA|SS|TX
