listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
L8f0327506dc5b18,2020,2019,AL,01,South,East South Central,False,01067,zip_crosswalk,low,private_nonprofit,substance_use|cooccurring,outpatient,medicare|medicaid|military_insurance|private_insurance|self_pay|state_financed|sliding_fee,substance_use_treatment|cooccurring|outpatient_treatment|buprenorphine|telehealth,2,17,1,191,2585,ACC|ACM|AH|ANG|AOSS|BABA|BU|BWN|BWON|CBT|CJ|CLND|CM|CMHA|CO|CSAA|DAOF|DAUT|DP|DSF|DV|FCO|FEM|FSA|GCO|GL|HAEC|HEOH|HV|ICO|ISC|LFXD|MALE|MC|MCO|MD|MHS|MI|MN|MOTI|MPD|MXM|NOE|OFD|OMB|OP|OPC|ORT|PI|PMAT|PVTN|PW|REBT|RELP|SA|SACA|SAE|SE|SF|SI|SMHD|SMPD|SNR|SS|SSA|SSD|STAG|STMH|STU|SUMH|TAEC|TAY|TBS|TELE|TRC|TRMA|TWFA|UB|VET|WN|XA
Ldde45e2bd8d1420,2020,2019,AL,01,South,East South Central,False,01117,zip_crosswalk,low,private_forprofit,substance_use|detoxification|cooccurring,outpatient,medicaid|private_insurance|self_pay,substance_use_treatment|detoxification|cooccurring|outpatient_treatment|opioid_treatment_program|methadone|buprenorphine|naltrexone|telehealth,4,19,1,26,3995,ACC|ACM|ADD|ADLT|ADM|ADTX|AH|ANG|AOSS|BABA|BDTX|BERI|BIA|BMW|BSDM|BU|BUM|BWN|BWON|CARF|CBT|CDTX|CJ|CLND|CM|CMHA|CMI|CO|COPSU|CSAA|DAOF|DAUT|DB|DBT|DM|DP|DSF|DT|DU|DV|DVFP|EIH|EMP|F47|FCO|FEM|FSA|GCO|GL|HAEC|HAV|HBV|HEOH|HIVT|HS|HV|ICO|ISC|LFXD|MALE|MCO|MD|MDET|MDTX|METH|MF|MHCV|MHIV|MHS|MM|MMW|MN|MOTI|MPD|MST|MU|MXM|NOE|NRT|NSC|NU|NXN|OD|ODTX|OFD|OIT|OMB|OP|OPC|ORT|OTP|PEER|PI|PIEC|PMAT|PVTP|PW|RC|REBT|RELP|RPN|SA|SACA|SAE|SE|SF|SHB|SHC|SHG|SMHD|SMPD|SNR|SP|SSA|SSD|STAG|STDT|STMH|STU|SUMH|TAEC|TAY|TBS|TCC|TELE|TGD|TID|TRC|TRMA|TWFA|UB|ULC|UN|VET|VOC|VTRL|WN|XA|YAD
L1080009da58b460,2020,2019,AL,01,South,East South Central,False,01123,zip_crosswalk,low,private_nonprofit,substance_use|transitional_housing|cooccurring,residential,self_pay,substance_use_treatment|transitional_housing|cooccurring|residential_treatment,2,21,2,16,45,ACC|ACMA|ADLT|AH|ANG|AOSS|AUPC|AURPE|BABA|CBT|CM|CMI|DAUT|DBT|DP|FCO|FQHC|FSA|GCO|HAEC|HH|HIVT|ICO|ISC|MALE|MN|MOA|MOTI|NOE|OFD|OPC|PC|PEER|PVTN|REBT|RELP|RES|RL|RPE|SA|SACA|SAE|SF|SHG|SMPD|SSA|SSD|STAG|STMH|SUMH|TA|TAEC|TBS|TCC|TRC|TWFA|VOC|YAD
L4bc33f5f4eff62d,2020,2019,AL,01,South,East South Central,False,01039,zip_crosswalk,low,local_government,substance_use,residential,medicaid|private_insurance|self_pay|sliding_fee,substance_use_treatment|residential_treatment|buprenorphine|telehealth,8,1,2,154,2593,ACC|ADLT|AOSS|BIA|BMW|BU|BWN|BWON|CBT|CM|CMI|CSAA|DAOF|DAUT|DBT|DP|FCO|FEM|FSA|GCO|ICO|ISC|LCCG|MALE|MCO|MD|MOA|MOTI|NAUT|OPC|PEER|PI|REBT|RELP|RES|RPE|RS|SA|SACA|SAE|SF|SMPD|SS|SSA|STMH|TELE|TWFA|UB|YAD
L12e6918a50c4a5a,2020,2019,AL,01,South,East South Central,False,01039,zip_crosswalk,low,private_nonprofit,substance_use,residential,private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|residential_treatment|buprenorphine,2,1,2,216,545,ACMA|ADLT|AH|ANG|AUPC|BIA|BU|BUM|BWN|CBT|CMI|DAUT|DBT|DP|FCO|FSA|GCO|HAEC|HIVT|ICO|MALE|MCO|MN|MOTI|PA|PEER|PI|PVTN|REBT|RELP|RES|RS|SA|SACA|SAE|SF|SMPD|SS|STMH|TWFA|UB|YAD
Lbd8375c0d626da6,2020,2019,AL,01,South,East South Central,False,01015,zip_crosswalk,low,private_nonprofit,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment,2,5,2,16,37,ACC|ACMA|ADLT|AH|ANG|AURPE|BABA|BIA|CBT|CM|CMI|CSAA|DAOF|DAUT|DBT|DP|EIH|EMP|FCO|FSA|GCO|HAEC|HH|HIVT|ICO|ISC|MALE|MCO|MN|MOA|MOTI|MXM|NOE|OFD|OPC|PEER|PVTN|REBT|RELP|RES|RL|RPE|SA|SACA|SAE|SF|SHC|SMPD|SSA|SSD|STAG|STMH|TAEC|TBS|TCC|TRC|TWFA|YAD
Lf917e96e62ff08e,2020,2019,AL,01,South,East South Central,False,01083,zip_crosswalk,low,private_forprofit,substance_use|detoxification,outpatient,self_pay,substance_use_treatment|detoxification|outpatient_treatment|buprenorphine|telehealth,4,3,1,16,2579,ACC|ANG|AOSS|BU|BUM|BWN|BWON|CBT|CHLD|CLND|CM|CMI|CSAA|DAUT|DB|DP|DT|DVFP|FCO|FEM|HAEC|HS|ICO|MALE|MCO|MDET|MHS|NAUT|NOE|OD|ODTX|OMB|OP|OPC|ORT|OTPA|PEER|PVTP|RELP|SA|SACA|SAE|SF|SMHD|SMPD|SSA|SSD|STAG|STU|TAEC|TELE|TRC|UB
Ldc561b56a1a67e5,2020,2019,AL,01,South,East South Central,False,01083,zip_crosswalk,low,private_nonprofit,substance_use,outpatient,private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment|telehealth,2,1,1,216,2065,ACC|ACMA|ADLT|AH|ANG|AUPC|BIA|CBT|CM|CSAA|DAUT|DBT|DP|FCO|FEM|FSA|GCO|HAEC|HEOH|ICO|ISC|MALE|MOA|MOTI|MXM|OFD|OP|OPC|ORT|PA|PC|PEER|PI|PVTN|RELP|RPE|SA|SACA|SAE|SF|SMHD|SMPD|SS|SSA|SSD|STAG|STMH|STU|TAEC|TBS|TCC|TELE|TRC|TWFA|YAD
Lb901db63a8d1582,2020,2019,AL,01,South,East South Central,False,01055,zip_crosswalk,low,private_nonprofit,substance_use|cooccurring,outpatient,medicaid|military_insurance|private_insurance|self_pay|sliding_fee,substance_use_treatment|cooccurring|outpatient_treatment,2,17,1,158,25,ACC|ACMA|ADLT|AH|ANG|AOSS|AUINPE|AURPE|BIA|CBT|CLND|CM|CMHA|CMI|CSAA|DAOF|DAUT|DBT|DP|EIH|FCO|FEM|FQHC|FSA|GCO|HAEC|HEOH|HIVT|HS|ICO|INPE|ISC|MALE|MCO|MD|MHS|MI|MOA|MOTI|MPD|MXM|NMAUT|NMOA|NOE|OFD|OIT|OP|OPC|ORT|PEER|PI|PVTN|REBT|RELP|RPE|SA|SACA|SAE|SF|SMHD|SMPD|SS|SSA|SSD|STAG|STMH|STU|SUMH|TA|TAEC|TBS|TCC|TRC|TWFA|YAD
L037acf5f9d06e1a,2020,2019,AL,01,South,East South Central,False,01055,zip_crosswalk,low,private_nonprofit,substance_use,outpatient,private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment|telehealth,2,1,1,216,2065,ACC|ACMA|ADLT|AH|ANG|AUPC|BIA|CBT|CM|CSAA|DAUT|DBT|DP|FCO|FEM|FSA|GCO|HAEC|HEOH|ICO|ISC|MALE|MOA|MOTI|MXM|OFD|OIT|OP|OPC|ORT|PA|PC|PEER|PI|PVTN|RELP|RPE|SA|SACA|SAE|SF|SMHD|SMPD|SS|SSA|SSD|STAG|STMH|STU|TAEC|TBS|TCC|TELE|TRC|TWFA|YAD
La4cac80f86b3557,2020,2019,AL,01,South,East South Central,False,01055,zip_crosswalk,low,private_nonprofit,substance_use,residential,private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|residential_treatment|telehealth,2,1,2,216,2081,ACC|ACMA|ADLT|AH|ANG|AUPC|BIA|CBT|CM|CSAA|DAUT|DBT|DP|FCO|FSA|GCO|HAEC|HEOH|ICO|ISC|MALE|MN|MOA|MOTI|MXM|OFD|OPC|PA|PC|PEER|PI|PVTN|RELP|RES|RL|RPE|RS|SA|SACA|SAE|SF|SMHD|SMPD|SS|SSA|SSD|STAG|STMH|STU|TAEC|TBS|TCC|TELE|TRC|TWFA|YAD
L39d60f210b20222,2020,2019,AL,01,South,East South Central,False,01073,zip_crosswalk,low,,transitional_housing,,,transitional_housing,0,4,0,0,4,HH|SMPD
L545ff1d0e243819,2020,2019,AL,01,South,East South Central,False,01073,zip_crosswalk,low,private_nonprofit,substance_use|detoxification,hospital_inpatient,medicaid|self_pay|payment_assistance|sliding_fee,substance_use_treatment|detoxification|hospital_inpatient|buprenorphine|naltrexone,2,3,4,210,1603,ADLT|ADTX|AH|ANG|BABA|BDTX|BIA|BU|BWN|BWON|CBT|CLND|CM|CSAA|DAUT|DB|DBT|DP|DT|FCO|FEM|FSA|GCO|HAEC|HEOH|HI|HID|HIT|HS|ICO|INPE|LFXD|MALE|MD|MDET|MOA|MOTI|MPD|NOE|NRT|NU|ODTX|OFD|OPC|PA|PC|PEER|PMAT|PVTN|RELP|SA|SACA|SAE|SF|SHG|SMPD|SS|SSA|STAG|STDH|STMH|STU|TA|TBS|TRC|TWFA|UB|ULC|UN|VTRL|YAD
Ld6bd6c828eaa12f,2020,2019,AL,01,South,East South Central,False,01073,zip_crosswalk,low,private_nonprofit,substance_use|cooccurring,residential,medicaid|private_insurance|payment_assistance,substance_use_treatment|cooccurring|residential_treatment|buprenorphine|naltrexone,2,17,2,74,1577,ACC|ACMA|ADLT|AH|ANG|AOSS|AURPE|BABA|BC|BIA|BU|BWN|CARF|CBT|CCC|CJ|CM|CMI|CO|CSAA|DAUT|DBT|DP|DV|EIH|EMP|FCO|FEM|FSA|GCO|HAEC|HIVT|HS|HV|ICO|ISC|MCO|MD|MOA|MOTI|MXM|NOE|NSC|NU|NXN|OPC|PA|PEER|PI|PVTN|PW|REBT|RELP|RES|RL|RPE|RPN|SA|SACA|SAE|SMHD|SMPD|SSA|SSD|STAG|STDH|STMH|STU|SUMH|TA|TAEC|TBS|TCC|TRC|TRMA|TWFA|UB|UN|YAD
L9c13dcbf9a66672,2020,2019,AL,01,South,East South Central,False,01073,zip_crosswalk,low,private_nonprofit,substance_use|cooccurring,outpatient|residential,medicaid|private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|cooccurring|outpatient_treatment|residential_treatment|buprenorphine|naltrexone,2,17,3,218,1593,ACC|ACMA|ADLT|AH|ANG|AOSS|AURPE|BABA|BIA|BU|BWN|CARF|CBT|CCC|CJ|CM|CMI|CO|CSAA|DAUT|DBT|DP|EIH|EMP|FCO|FEM|FSA|GCO|HAEC|HIVT|HS|HV|ICO|ISC|MALE|MCO|MD|MHS|MN|MOA|MOTI|MXM|NOE|NSC|NU|NXN|OFD|OIT|OP|OPC|ORT|PA|PEER|PI|PVTN|PW|REBT|RELP|RES|RL|RPE|RPN|SA|SACA|SAE|SF|SMHD|SMPD|SS|SSA|SSD|STAG|STDH|STMH|STU|SUMH|TA|TBS|TCC|TRC|TRMA|TWFA|UB|UN|XA|YAD
