listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
L1cf6f713c75848234bc,2023,2022,AL,01,South,East South Central,False,01117,zip_crosswalk,low,private_forprofit,substance_use|detoxification|cooccurring,outpatient,medicare|medicaid|private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|detoxification|cooccurring|outpatient_treatment|opioid_treatment_program|methadone|buprenorphine|naltrexone|telehealth,4,19,1,219,3995,ACC|ACM|ADLT|ADM|ADTX|AH|ANG|AOSS|AUINPE|AUPC|AURPE|BABA|BDTX|BERI|BIA|BSDM|BU|BUM|BWN|BWON|CARF|CBT|CDTX|CJ|CLND|CM|CMHA|CMI|CO|COPSU|CSAA|DAOF|DAUT|DB|DEA|DLC|DM|DP|DSF|DT|DU|DV|DVFP|EIH|EMP|F47|FCO|FEM|FSA|FX|GCO|GL|HAEC|HAV|HBT|HBV|HCT|HEOH|HIVT|HS|HV|ICO|ISC|LFXD|MALE|MC|MCO|MD|MDET|MDTX|METH|MF|MHCV|MHIV|MHPA|MHS|MM|MMD|MN|MOTI|MST|MU|MWS|MXM|NOE|NRT|NSC|NU|NXN|OD|ODTX|OFD|OIT|OMB|OP|OPC|ORT|OTP|PA|PEER|PI|PIEC|PMAT|PVTP|PW|RC|RELP|RPN|SA|SACA|SAE|SAMF|SE|SF|SHG|SMHD|SMPD|SOTP|SP|SPS|SS|SSA|SSD|STAG|STDT|STMH|STU|SUMH|TA|TAEC|TAY|TBS|TCC|TELE|TGD|TOD|TRC|TRMA|TWFA|UB|UN|VET|VOC|VPPD|VTRL|WN|XA|YAD
L0b0f6301cb385ec0680,2023,2022,AL,01,South,East South Central,False,01123,zip_crosswalk,low,private_nonprofit,substance_use|transitional_housing|cooccurring,residential,self_pay,substance_use_treatment|transitional_housing|cooccurring|residential_treatment|buprenorphine,2,21,2,16,557,ACC|ACMA|ADLT|AH|ANG|AOSS|AUPC|AURPE|BABA|BU|BUM|BWN|CBT|CM|CMI|DAOF|DAUT|DP|EIH|FCO|FQHC|FSA|GCO|HAEC|HEOH|HH|HIVT|HS|ICO|ISC|MALE|MN|MOA|MOTI|MXM|NOE|NRT|OFD|OPC|PC|PEER|PIEC|PVTN|RC|RELP|RES|RL|RPE|SA|SACA|SAE|SAMF|SF|SHG|SMPD|SSD|STAG|STMH|SUMH|TA|TAEC|TBS|TCC|TRC|TWFA|UB|VOC|VPPD|YAD
Lca472d4ea99007af25a,2023,2022,AL,01,South,East South Central,False,01039,zip_crosswalk,low,private_nonprofit,substance_use,outpatient|residential,medicaid|self_pay|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment|residential_treatment,2,1,3,210,49,ACC|ACMA|ADLT|AH|AUPC|CBT|CMHA|CSAA|DAUT|DP|FCO|FEM|FSA|GCO|HAEC|HEOH|ICO|IPC|ISC|MALE|MD|MHS|MN|MOA|OFD|OP|OPC|ORT|PA|PC|PEER|PVTN|RES|RS|SA|SACA|SAE|SAMF|SF|SMHD|SMPD|SS|SSA|STMH|STU|TAEC|TBS|VPPD|YAD
L04b618b608a1ad3f0f7,2023,2022,AL,01,South,East South Central,False,01015,zip_crosswalk,low,private_nonprofit,substance_use|transitional_housing,residential,self_pay,substance_use_treatment|transitional_housing|residential_treatment|telehealth,2,5,2,16,2085,ACC|ACMA|ADLT|AH|ANG|AOSS|AURPE|BABA|BIA|CBT|CM|CMI|CSAA|DAOF|DAUT|DP|EIH|EMP|FCO|FSA|GCO|HAEC|HCT|HEOH|HH|HIVT|ICO|ISC|MALE|MCO|MN|MOA|MOTI|MXM|NOE|OFD|OPC|PC|PEER|PVTN|RELP|RES|RL|RPE|SA|SACA|SAE|SAMF|SF|SMPD|SSA|SSD|STAG|STMH|STU|TAEC|TBS|TCC|TELE|TRC|TWFA|VPPD|YAD
Laa59150e900d4f5e366,2023,2022,AL,01,South,East South Central,False,01083,zip_crosswalk,low,private_forprofit,substance_use|detoxification,outpatient,self_pay,substance_use_treatment|detoxification|outpatient_treatment|buprenorphine|telehealth,4,3,1,16,2579,ACC|ACMA|ADM|AOSS|AUPC|BU|BUM|BWN|BWON|CBT|CHLD|CJ|CLND|CM|CMI|CO|COPSU|CRV|CSAA|DAOF|DAUT|DB|DP|DT|DV|DVFP|FCO|FEM|GL|HAEC|HEOH|HS|ICO|ISC|MALE|MCO|MDET|MF|MHPA|MHS|MMD|MN|MOTI|MWS|NOE|OD|ODTX|OFD|OMB|OP|OPC|ORT|OUDO|PEER|PIEC|PVTP|PW|RELP|SA|SACA|SAE|SE|SF|SMHD|SMPD|SSA|SSD|STAG|STMH|STU|TAEC|TAY|TELE|TRC|TRMA|UB|VET|VPPD|WN|XA
Lbfc3048328bb9d6e9ef,2023,2022,AL,01,South,East South Central,False,01133,zip_crosswalk,low,private_forprofit,substance_use|cooccurring,residential,military_insurance|private_insurance,substance_use_treatment|cooccurring|residential_treatment|naltrexone|telehealth,4,17,2,12,3113,ADLT|ADM|ANG|AOSS|AURPE|BABA|CARF|CBT|CJ|CLND|CM|CMI|CO|COPSU|CSAA|DAOF|DAUT|DP|FCO|FEM|GCO|HEOH|HS|ICO|MALE|MCO|MHPA|MHS|MI|MMD|MN|MOTI|NOE|NRT|NSC|NU|NXN|OFD|OPC|PEER|PI|PMAT|PVTP|PW|RELP|RES|RL|RPN|RS|SA|SACA|SAE|SE|SMHD|SMPD|SPS|SSA|SSD|STMH|STU|SUMH|TAEC|TBS|TCC|TELE|TRC|TRMA|UN|VET|VPPD|VTRL|WN|XA|YAD
Lae8935158913b0f61fd,2023,2022,AL,01,South,East South Central,False,01027,zip_crosswalk,low,private_forprofit,substance_use|detoxification,hospital_inpatient,medicare|medicaid|private_insurance|self_pay|state_financed,substance_use_treatment|detoxification|hospital_inpatient|buprenorphine,4,3,4,59,579,ACC|ACMA|ADLT|ADTX|AURPE|BABA|BDTX|BU|BWON|CDTX|CM|CSAA|DAUT|DP|DT|FEM|GCO|GH|HAV|HBT|HBV|HCT|HI|HID|HIT|HIVT|ICO|MALE|MC|MD|MDET|MDTX|NOE|ODTX|OFD|OPC|PEER|PI|PVTP|SA|SACA|SAE|SF|SI|SMPD|SSA|TBS|UB|VPPD|YAD
Lc1bc3d39313fd2310bc,2023,2022,AL,01,South,East South Central,False,01083,zip_crosswalk,low,private_forprofit,substance_use|cooccurring,outpatient,medicare|medicaid|military_insurance|private_insurance|self_pay|state_financed,substance_use_treatment|cooccurring|outpatient_treatment|buprenorphine|naltrexone|telehealth,4,17,1,63,3609,ACC|ACM|ADLT|ANG|AOSS|AUINPE|BABA|BERI|BIA|BU|BUM|BWN|BWON|CBT|CLND|CM|CMHA|CMI|CSAA|DAOF|DAUT|DP|DSF|DVFP|FCO|FEM|GCO|HAEC|HBT|HCT|HEOH|HIVT|HS|ICO|JC|LFXD|MALE|MC|MCO|MD|MHCV|MHPA|MHS|MI|MMD|MOTI|MST|MWS|NOE|NRT|NSC|NU|NXN|OMB|OP|OPC|ORT|PEER|PI|PMAT|PVTP|RELP|RPN|SA|SACA|SAE|SF|SI|SMHD|SMPD|SPS|SSA|STDH|STDT|STU|SUMH|TA|TAEC|TBS|TCC|TELE|TGD|TOD|TRC|UB|UN|VPPD|VTRL|YAD
La51090aeade115aaa84,2023,2022,AL,01,South,East South Central,False,01055,zip_crosswalk,low,private_nonprofit,substance_use,residential,private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|residential_treatment|telehealth,2,1,2,216,2081,ACC|ACMA|ADLT|AH|ANG|AOSS|AUPC|AURPE|BIA|CBT|CM|CMI|CSAA|DAUT|DP|FCO|FSA|GCO|HAEC|HEOH|ICO|ISC|MALE|MN|MOA|MOTI|MXM|NOE|OFD|OPC|PA|PC|PEER|PI|PVTN|RELP|RES|RL|RPE|RS|SA|SACA|SAE|SF|SMHD|SMPD|SS|SSA|SSD|STAG|STMH|STU|TAEC|TBS|TCC|TELE|TRC|VAPN|YAD
Ld3327840601c25b5cb7,2023,2022,AL,01,South,East South Central,False,01073,zip_crosswalk,low,private_nonprofit,substance_use,outpatient,medicare|medicaid|private_insurance|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment|buprenorphine|telehealth,2,1,1,155,2577,ADLT|AOSS|BU|BUM|BWN|CM|CSAA|DAOF|DAUT|FEM|FQHC|FSA|GCO|GL|HAEC|HBT|HCT|HEOH|HIVT|HS|MALE|MC|MD|MHIV|MHPA|MN|MPEP|MST|MWS|NAUT|OMB|OP|OPC|ORT|PI|PVTN|SA|SACA|SAE|SE|SF|SMPD|SS|SSA|SSD|STDT|STMH|STU|TAY|TBS|TCC|TELE|VPPD|WN
