listing_id,directory_year,survey_year,state,state_fips,census_region,census_division,has_warning,county_fips,geocode_method,geocode_confidence,ownership,center_type,setting,payment,service_family,ownership_mask,center_type_mask,setting_mask,payment_mask,service_family_mask,service_codes
Lf0ea83e0cb735f4,2013,2012,AL,01,South,East South Central,False,01055,zip_crosswalk,low,,substance_use|detoxification|mental_health,outpatient|hospital_inpatient,medicare|medicaid|military_insurance|private_insurance|self_pay|state_financed,substance_use_treatment|detoxification|outpatient_treatment|hospital_inpatient|buprenorphine,0,11,5,63,595,BU|CO|DT|HI|MC|MD|MH|MI|OP|PH|PI|SF|SI|TX
L0d33eba8645da31,2013,2012,AL,01,South,East South Central,False,01061,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,154,17,AD|AH|MD|OP|PI|SA|SF|SS|TX
Lb2aa78f45650a88,2013,2012,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use,outpatient,self_pay,substance_use_treatment|outpatient_treatment|methadone,0,1,1,16,273,AH|CO|DM|HV|MM|MN|OP|PW|SA|SF|SP|TX|WN
L349a139cfbb7c25,2013,2012,AL,01,South,East South Central,False,01095,zip_crosswalk,low,,substance_use,outpatient|residential,medicaid|military_insurance|private_insurance|self_pay|state_financed|sliding_fee,substance_use_treatment|outpatient_treatment|residential_treatment,0,1,3,190,49,AH|MD|MI|OP|PI|RS|SA|SF|SI|SS|TX
La3d03afe849fcb9,2013,2012,AL,01,South,East South Central,False,01095,zip_crosswalk,low,,substance_use,outpatient,self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,144,17,MH-SA|OP|SF|SS|TX
L53f0566b090f942,2013,2012,AL,01,South,East South Central,False,01093,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay,substance_use_treatment|outpatient_treatment|methadone,0,1,1,24,273,AH|HV|MM|MN|OP|PI|PW|SA|SF|TX|WN
L56ec71fe8ad0a89,2013,2012,AL,01,South,East South Central,False,01089,zip_crosswalk,low,,substance_use,outpatient,self_pay,substance_use_treatment|outpatient_treatment,0,1,1,16,17,CO|OP|SA|SF|TX
L12cc66d9c223b1c,2013,2012,AL,01,South,East South Central,True,,,,,substance_use,outpatient,payment_assistance,substance_use_treatment|outpatient_treatment,0,1,1,64,17,OP|PA|SA|TX
L2519a9c8dada509,2013,2012,AL,01,South,East South Central,False,01089,zip_crosswalk,low,,substance_use,outpatient,military_insurance|private_insurance|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,28,17,AD|MI|OP|PI|SA|SF|TX
La6809b685778dff,2013,2012,AL,01,South,East South Central,False,01089,zip_crosswalk,low,,detoxification,hospital_inpatient,medicare|medicaid|military_insurance|private_insurance|self_pay,detoxification|hospital_inpatient|buprenorphine,0,2,4,31,578,BU|DT|GH|HI|MC|MD|MI|PI|SF
L70d3eee3dbfbabf,2013,2012,AL,01,South,East South Central,False,01089,zip_crosswalk,low,federal_ihs,substance_use,outpatient,medicaid|private_insurance|self_pay|state_financed|payment_assistance,substance_use_treatment|outpatient_treatment,256,1,1,122,17,AH|CO|F4|IH|MD|OP|PA|PI|SA|SF|SI|SP|TX
Le027d63cdd75b9f,2013,2012,AL,01,South,East South Central,False,01089,zip_crosswalk,low,,substance_use|detoxification,outpatient,self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone,0,3,1,16,275,DM|DT|MM|OP|PW|SA|SF|TX
Lc5ade3932b7d827,2013,2012,AL,01,South,East South Central,False,01089,zip_crosswalk,low,,substance_use,outpatient,medicaid|self_pay,substance_use_treatment|outpatient_treatment|methadone,0,1,1,18,273,DM|MD|MM|OP|PW|SA|SF|TX
L180aec52df928e5,2013,2012,AL,01,South,East South Central,False,01015,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,24,17,AD|OP|PI|SA|SF|TX
L0c2f8935b952927,2013,2012,AL,01,South,East South Central,False,01127,zip_crosswalk,low,,substance_use,outpatient,medicare|medicaid|military_insurance|private_insurance|self_pay|state_financed|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,191,17,AD|AH|CO|DU|MC|MD|MH-SA|MI|OP|PH|PI|SF|SI|SS|TX
L0c5ae43d717a83b,2013,2012,AL,01,South,East South Central,False,01127,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay,substance_use_treatment|outpatient_treatment|methadone|buprenorphine,0,1,1,24,785,BU|DM|MM|OP|PI|PW|SA|SF|TX
L6246b1f039e1a55,2013,2012,AL,01,South,East South Central,False,01119,zip_crosswalk,low,,substance_use|detoxification,outpatient,self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone|buprenorphine,0,3,1,16,787,BU|DM|DT|MM|OP|PW|SA|SF|TX
L3e65e88380b894d,2013,2012,AL,01,South,East South Central,False,01089,zip_crosswalk,low,,substance_use|detoxification,residential,military_insurance|private_insurance|self_pay|state_financed,substance_use_treatment|detoxification|residential_treatment|buprenorphine,0,3,2,60,547,AD|AH|BC|BU|DT|MI|PI|RS|SA|SF|SI|TX
Lbd2dfde3336842c,2013,2012,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment|methadone,0,1,1,154,273,AH|DM|MD|MM|OP|PI|SA|SF|SS|TX
L7836be5d8eaf44a,2013,2012,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay,substance_use_treatment|outpatient_treatment,0,1,1,24,17,AD|CO|OP|PI|SA|SE|SF|TX
Lad4bdd08ca6aafe,2013,2012,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use,residential,medicaid|military_insurance|private_insurance|self_pay|state_financed|payment_assistance|sliding_fee,substance_use_treatment|residential_treatment,0,1,2,254,33,AD|AH|CJ|MD|MI|PA|PI|RL|RS|SA|SF|SI|SS|TX
L7848e8466edd69d,2013,2012,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use|transitional_housing,residential,medicaid|self_pay,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,18,37,AH|HH|MD|RL|RS|SA|SF|TX
L441105104dc2bfc,2013,2012,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use,outpatient,self_pay,substance_use_treatment|outpatient_treatment|methadone,0,1,1,16,273,MM|MN|OP|PW|SA|SF|TX|WN
Lda640eeb20f4e69,2013,2012,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use,outpatient,self_pay|payment_assistance,substance_use_treatment|outpatient_treatment,0,1,1,80,17,OP|PA|SA|SF|TX
L79b065a91fb7423,2013,2012,AL,01,South,East South Central,False,01097,zip_crosswalk,low,,substance_use|detoxification,outpatient,self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone|buprenorphine,0,3,1,16,787,BU|DM|DT|MM|OP|PW|SA|SF|TX|WN
L927ef6731599437,2013,2012,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay|state_financed,substance_use_treatment|outpatient_treatment,0,1,1,56,17,AD|OP|PI|SA|SF|SI|TX
L253063eac4f1857,2013,2012,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance|self_pay|state_financed,substance_use_treatment|outpatient_treatment,0,1,1,58,17,AD|MD|OP|PI|SA|SF|SI|TX
L3fb29142ad9a48f,2013,2012,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use,outpatient,medicaid|self_pay|state_financed|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,242,17,AH|CJ|CO|MD|OP|PA|PW|SA|SF|SI|SS|TX
L08f6aa6aab721d3,2013,2012,AL,01,South,East South Central,False,01101,zip_crosswalk,low,,substance_use|detoxification,outpatient,self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone|buprenorphine,0,3,1,16,787,BU|DM|DT|MM|OP|PW|SA|SF|TX
Lbe118dd1cd814f3,2013,2012,AL,01,South,East South Central,False,01069,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|private_insurance|self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone,0,3,1,26,275,DM|DT|MD|MM|OP|PI|PW|SA|SF|TX
L743fd5b74b3abec,2013,2012,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay|state_financed,substance_use_treatment|outpatient_treatment,0,1,1,56,17,AD|AH|CJ|OP|PI|SA|SF|SI|TX
L12df0eb34eb8f47,2013,2012,AL,01,South,East South Central,False,01015,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,150,17,AD|AH|CO|DU|MD|MH-SA|MI|OP|PH|SF|SP|SS|TX
Lc000265b94bd8b8,2013,2012,AL,01,South,East South Central,False,01015,zip_crosswalk,low,,substance_use|detoxification,outpatient,medicaid|private_insurance|self_pay,substance_use_treatment|detoxification|outpatient_treatment|methadone|buprenorphine,0,3,1,26,787,AH|BU|DM|DT|MD|MM|OP|PI|PW|SA|SF|TX|WN
L311c332ed75fef3,2013,2012,AL,01,South,East South Central,False,01113,zip_crosswalk,low,,substance_use,outpatient,medicare|medicaid|military_insurance|private_insurance|self_pay|state_financed|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,191,17,MC|MD|MH-SA|MI|OP|PI|SF|SI|SS|TX
La1be086f01ebfdf,2013,2012,AL,01,South,East South Central,False,01001,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance|self_pay|state_financed|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,250,17,AD|MD|OP|PA|PI|SA|SF|SI|SS|TX
L9d245b8f70110a5,2013,2012,AL,01,South,East South Central,False,01001,zip_crosswalk,low,,substance_use,outpatient,medicaid|private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,218,17,AH|MD|OP|PA|PI|SA|SF|SS|TX
La144fab30814fbd,2013,2012,AL,01,South,East South Central,False,01077,zip_crosswalk,low,,substance_use,outpatient|residential,medicaid|self_pay,substance_use_treatment|outpatient_treatment|residential_treatment,0,1,3,18,49,BC|MD|OP|PH|RL|SA|SF|SP|TX|WN
Lab287f88a0e62ce,2013,2012,AL,01,South,East South Central,False,01059,zip_crosswalk,low,,substance_use,residential,medicaid|military_insurance|private_insurance|self_pay,substance_use_treatment|residential_treatment,0,1,2,30,33,AH|MD|MI|MN|PI|RS|SA|SF|TX
L634d56441af8600,2013,2012,AL,01,South,East South Central,False,01071,zip_crosswalk,low,,substance_use,outpatient,self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,144,17,MH-SA|OP|SF|SS|TX
Lf523a13523452ea,2013,2012,AL,01,South,East South Central,False,01047,zip_crosswalk,low,,substance_use|mental_health,outpatient,medicare|medicaid|military_insurance|private_insurance|state_financed|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,9,1,239,17,AD|AH|CO|MC|MD|MH|MI|OP|PA|PI|PW|SE|SI|SS|TX|WN
Lf97a5e454ee8623,2013,2012,AL,01,South,East South Central,False,01033,zip_crosswalk,low,,substance_use,outpatient,private_insurance|self_pay,substance_use_treatment|outpatient_treatment|methadone,0,1,1,24,273,AH|DM|HV|MM|OP|PI|PW|SA|SF|SP|TX|WN
L3e7181b3baef6f4,2013,2012,AL,01,South,East South Central,False,01121,zip_crosswalk,low,,substance_use|detoxification,outpatient|residential,medicaid|self_pay|state_financed,substance_use_treatment|detoxification|outpatient_treatment|residential_treatment,0,3,3,50,51,AH|CO|DT|DU|MD|OP|RS|SA|SF|SI|TX
L547c0b43b847204,2013,2012,AL,01,South,East South Central,False,01109,zip_crosswalk,low,,substance_use,outpatient,medicare|medicaid|military_insurance|private_insurance|self_pay|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,159,17,DU|MC|MD|MH-SA|MI|OP|PI|SF|SS|TX
L55a16c4459cc946,2013,2012,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use,outpatient,medicaid|military_insurance|private_insurance|self_pay|state_financed|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment,0,1,1,254,17,AD|AH|CJ|CO|MD|MI|OP|PA|PI|SA|SF|SI|SS|TX
L1aed8ac1973a961,2013,2012,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use,outpatient|residential,medicaid|private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment|residential_treatment,0,1,3,218,49,AH|CO|MD|MH-SA|OP|PA|PI|PW|RS|SA|SF|SS|TX|WN
L1aed8ac1973a961,2013,2012,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use,outpatient|residential,medicaid|private_insurance|self_pay|payment_assistance|sliding_fee,substance_use_treatment|outpatient_treatment|residential_treatment,0,1,3,218,49,AH|CO|MD|MH-SA|OP|PA|PI|PW|RS|SA|SF|SS|TX|WN
La10b416704f6c4c,2013,2012,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use|transitional_housing,residential,self_pay|payment_assistance|sliding_fee,substance_use_treatment|transitional_housing|residential_treatment,0,5,2,208,37,HH|MN|PA|RL|SA|SF|SS|TX|WN
Lda1b8b479d2f38b,2013,2012,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use,outpatient,self_pay,substance_use_treatment|outpatient_treatment|methadone,0,1,1,16,273,MM|MN|OP|PW|SA|SF|TX|WN
Le4d79276d55b45a,2013,2012,AL,01,South,East South Central,False,01125,zip_crosswalk,low,,substance_use|detoxification,outpatient,military_insurance,substance_use_treatment|detoxification|outpatient_treatment|buprenorphine,0,3,1,4,531,AH|BU|CO|DT|MI|OP|SA|TX
Leb571e62c2896fa,2013,2012,AL,01,South,East South Central,False,01087,zip_crosswalk,low,,substance_use|detoxification,outpatient|residential,military_insurance|private_insurance|self_pay|payment_assistance,substance_use_treatment|detoxification|outpatient_treatment|residential_treatment,0,3,3,92,51,CO|DT|GH|MI|OP|PA|PI|RL|RS|SF|TX
